TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Target
1919.1100000000001,73.0,160.0,1.0,14977.99,0,22,2,2,1
1919.1100000000001,42.0,247.99999999999997,1.0,29854.729999999996,0,43,2,0,2
1919.1100000000001,26.0,292.0,1.0,44731.469999999994,1,26,1,3,1
1919.1100000000001,37.0,274.0,1.0,101.25,0,36,2,0,2
0.26,22.0,204.0,1.0,44731.469999999994,1,4,0,3,0
1919.1100000000001,25.0,283.0,1.0,44731.469999999994,1,18,2,3,1
1919.1100000000001,48.0,140.0,1.0,14977.99,0,43,2,1,2
1919.1100000000001,62.0,88.0,1.0,44731.469999999994,1,18,0,2,1
0.26,49.0,107.99999999999999,1.0,101.25,1,33,0,0,2
0.26,32.0,222.0,1.0,44731.469999999994,2,5,1,1,0
1919.1100000000001,55.0,98.0,1.0,44731.469999999994,1,34,1,0,2
1919.1100000000001,49.0,94.0,1.0,101.25,1,36,0,0,2
0.26,33.0,168.00000000000003,1.0,29854.729999999996,1,9,2,0,0
1919.1100000000001,49.0,37.99999999999999,1.0,44731.469999999994,1,19,0,1,1
1919.1100000000001,75.0,195.0,1.0,14977.99,0,15,2,2,1
1919.1100000000001,52.0,215.0,1.0,14977.99,1,30,2,2,2
1919.1100000000001,29.0,75.99999999999999,1.0,44731.469999999994,1,11,1,0,0
1919.1100000000001,32.0,75.0,1.0,44731.469999999994,0,6,2,1,0
1919.1100000000001,27.0,122.0,1.0,44731.469999999994,1,10,0,3,0
1919.1100000000001,67.0,73.0,1.0,14977.99,1,31,2,2,2
1919.1100000000001,21.0,78.0,1.0,44731.469999999994,1,26,1,3,1
0.26,26.0,116.00000000000001,1.0,44731.469999999994,0,38,0,3,2
1919.1100000000001,34.0,150.0,1.0,29854.729999999996,1,26,0,1,1
1919.1100000000001,24.0,56.0,1.0,44731.469999999994,0,20,0,3,1
1919.1100000000001,55.0,47.0,1.0,101.25,1,39,1,0,2
1919.1100000000001,22.0,56.0,1.0,44731.469999999994,1,8,0,3,0
1919.1100000000001,20.0,149.0,1.0,29854.729999999996,1,27,0,3,1
1919.1100000000001,57.0,182.0,1.0,44731.469999999994,1,16,0,0,1
1919.1100000000001,31.0,15.0,1.0,14977.99,1,42,0,1,2
1919.1100000000001,23.0,93.0,1.0,44731.469999999994,0,27,1,3,1
1919.1100000000001,21.0,148.0,1.0,14977.99,1,1,0,3,0
1919.1100000000001,26.0,84.00000000000001,1.0,44731.469999999994,1,17,0,3,1
1919.1100000000001,47.0,194.0,1.0,14977.99,1,37,1,1,2
1919.1100000000001,26.0,158.0,1.0,44731.469999999994,1,32,2,3,2
1919.1100000000001,68.0,129.0,1.0,101.25,1,16,1,0,1
1919.1100000000001,74.0,176.0,1.0,44731.469999999994,0,29,1,2,1
1919.1100000000001,66.0,111.0,1.0,29854.729999999996,1,1,2,2,0
1919.1100000000001,80.0,229.0,1.0,14977.99,1,22,0,2,1
1919.1100000000001,78.0,122.0,1.0,14977.99,0,2,2,2,0
0.26,56.0,118.0,1.0,44731.469999999994,1,13,1,2,0
1919.1100000000001,64.0,52.00000000000001,1.0,29854.729999999996,1,28,0,2,1
1919.1100000000001,71.0,217.0,1.0,14977.99,0,33,2,2,2
1919.1100000000001,31.0,129.0,1.0,14977.99,1,34,1,1,2
1919.1100000000001,28.0,41.0,1.0,44731.469999999994,1,8,2,3,0
1919.1100000000001,56.0,17.0,1.0,14977.99,1,25,2,2,1
0.26,51.0,150.0,1.0,44731.469999999994,1,19,2,2,1
1919.1100000000001,69.0,69.00000000000001,1.0,14977.99,1,35,0,2,2
1919.1100000000001,67.0,268.0,1.0,29854.729999999996,1,17,0,2,1
1919.1100000000001,31.0,36.0,1.0,14977.99,1,39,1,1,2
1919.1100000000001,70.0,140.0,1.0,44731.469999999994,1,10,3,2,0
1919.1100000000001,20.0,40.0,1.0,44731.469999999994,1,1,1,3,0
0.26,28.0,98.0,1.0,44731.469999999994,0,29,1,3,1
0.26,22.0,117.0,1.0,44731.469999999994,1,5,2,3,0
1919.1100000000001,52.0,12.0,1.0,29854.729999999996,1,38,1,0,2
1919.1100000000001,61.0,171.0,1.0,29854.729999999996,1,15,2,2,1
1919.1100000000001,30.0,49.0,1.0,14977.99,1,5,0,0,0
1919.1100000000001,67.0,97.0,1.0,44731.469999999994,1,18,2,0,1
1919.1100000000001,23.0,141.0,1.0,44731.469999999994,0,14,1,3,0
1919.1100000000001,58.0,292.0,1.0,44731.469999999994,1,17,1,1,1
1919.1100000000001,60.0,109.0,1.0,101.25,1,37,2,0,2
1919.1100000000001,57.0,94.0,1.0,29854.729999999996,1,32,2,1,2
1919.1100000000001,73.0,118.0,1.0,14977.99,1,8,2,2,0
1919.1100000000001,50.0,22.999999999999996,1.0,101.25,1,15,0,0,1
1919.1100000000001,28.0,150.0,1.0,44731.469999999994,0,17,2,3,1
1919.1100000000001,20.0,154.0,1.0,44731.469999999994,1,30,1,3,2
1919.1100000000001,20.0,84.00000000000001,1.0,44731.469999999994,1,33,0,3,2
1919.1100000000001,46.0,75.0,1.0,29854.729999999996,1,24,2,1,1
1919.1100000000001,24.0,79.0,1.0,44731.469999999994,1,6,2,3,0
1919.1100000000001,67.0,218.0,1.0,14977.99,0,31,1,2,2
1919.1100000000001,56.0,28.0,1.0,29854.729999999996,1,26,0,1,1
1919.1100000000001,47.0,276.0,1.0,29854.729999999996,1,0,0,0,0
1919.1100000000001,40.0,167.0,1.0,14977.99,1,23,1,1,1
1919.1100000000001,49.0,33.0,1.0,44731.469999999994,1,20,0,1,1
1919.1100000000001,53.0,101.0,1.0,44731.469999999994,1,0,0,2,0
1919.1100000000001,22.0,212.0,1.0,44731.469999999994,1,25,0,3,1
0.26,28.0,173.0,1.0,14977.99,1,37,2,1,2
1919.1100000000001,24.0,150.0,1.0,44731.469999999994,1,22,0,3,1
1919.1100000000001,36.0,269.0,1.0,101.25,0,9,0,0,0
1919.1100000000001,49.0,177.0,1.0,44731.469999999994,0,16,2,1,1
1919.1100000000001,24.0,147.0,1.0,44731.469999999994,1,3,2,3,0
1919.1100000000001,69.0,30.999999999999996,1.0,44731.469999999994,1,40,0,2,2
1919.1100000000001,55.0,178.0,1.0,29854.729999999996,1,1,2,1,0
1919.1100000000001,53.0,278.0,1.0,44731.469999999994,1,34,0,2,2
1919.1100000000001,54.0,293.0,1.0,101.25,1,20,1,0,1
1919.1100000000001,31.0,143.0,1.0,29854.729999999996,0,36,2,1,2
1919.1100000000001,23.0,158.0,1.0,44731.469999999994,1,14,1,3,0
1919.1100000000001,56.0,211.0,1.0,14977.99,1,34,2,2,2
1919.1100000000001,45.0,234.0,1.0,44731.469999999994,1,25,2,0,1
1919.1100000000001,18.0,80.0,1.0,44731.469999999994,1,25,0,3,1
1919.1100000000001,63.0,93.0,1.0,44731.469999999994,0,31,2,2,2
1919.1100000000001,69.0,59.00000000000001,1.0,44731.469999999994,1,24,0,2,1
1919.1100000000001,73.0,129.0,1.0,44731.469999999994,1,35,2,2,2
1919.1100000000001,65.0,45.99999999999999,1.0,29854.729999999996,1,0,0,0,0
1919.1100000000001,53.0,18.0,1.0,101.25,1,18,0,0,1
0.26,27.0,175.0,1.0,44731.469999999994,1,18,2,3,1
1919.1100000000001,19.0,114.0,1.0,44731.469999999994,1,24,0,3,1
1919.1100000000001,75.0,170.0,1.0,14977.99,1,27,2,2,1
1919.1100000000001,61.0,78.0,1.0,44731.469999999994,0,41,0,2,2
1919.1100000000001,33.0,17.0,1.0,29854.729999999996,1,3,0,0,0
1919.1100000000001,34.0,162.0,1.0,44731.469999999994,1,7,0,1,0
1919.1100000000001,28.0,115.0,1.0,44731.469999999994,1,9,1,3,0
1919.1100000000001,54.0,137.0,1.0,14977.99,0,30,0,1,2
1919.1100000000001,63.0,35.0,1.0,44731.469999999994,1,24,0,2,1
0.26,22.0,149.0,1.0,44731.469999999994,1,17,0,3,1
1919.1100000000001,25.0,144.0,1.0,44731.469999999994,1,5,2,3,0
1919.1100000000001,79.0,120.0,1.0,44731.469999999994,1,1,1,2,0
1919.1100000000001,25.0,37.0,1.0,44731.469999999994,1,28,0,3,1
1919.1100000000001,29.0,176.0,1.0,44731.469999999994,1,30,2,1,2
0.26,21.0,21.000000000000004,1.0,44731.469999999994,1,11,1,3,0
1919.1100000000001,22.0,30.999999999999996,1.0,44731.469999999994,1,39,1,3,2
1919.1100000000001,63.0,167.0,1.0,14977.99,1,40,0,2,2
1919.1100000000001,20.0,150.0,1.0,44731.469999999994,1,6,1,3,0
1919.1100000000001,59.0,30.0,1.0,29854.729999999996,1,14,1,0,0
1919.1100000000001,63.0,91.99999999999999,1.0,14977.99,0,18,1,2,1
1919.1100000000001,26.0,171.0,1.0,29854.729999999996,1,12,1,1,0
1919.1100000000001,76.0,145.0,1.0,14977.99,1,19,0,2,1
0.26,62.0,253.0,1.0,101.25,0,28,0,0,1
1919.1100000000001,49.0,146.0,1.0,29854.729999999996,1,6,0,0,0
0.26,72.0,26.999999999999996,1.0,14977.99,1,10,0,2,0
1919.1100000000001,18.0,288.0,1.0,44731.469999999994,0,33,2,3,2
0.26,58.0,127.0,1.0,101.25,1,22,0,0,1
1919.1100000000001,19.0,157.0,1.0,44731.469999999994,1,24,2,3,1
1919.1100000000001,29.0,141.0,1.0,29854.729999999996,1,27,0,1,1
1919.1100000000001,22.0,49.0,1.0,44731.469999999994,1,38,1,4,2
1919.1100000000001,77.0,58.00000000000001,1.0,14977.99,0,30,1,2,2
1919.1100000000001,79.0,154.0,1.0,14977.99,0,16,2,2,1
1919.1100000000001,77.0,121.0,1.0,14977.99,1,11,1,2,0
1919.1100000000001,23.0,136.0,1.0,44731.469999999994,2,9,1,3,0
1919.1100000000001,27.0,89.0,1.0,44731.469999999994,0,12,1,3,0
1919.1100000000001,27.0,48.0,1.0,44731.469999999994,1,34,2,3,2
1919.1100000000001,36.0,112.0,1.0,14977.99,1,36,2,1,2
1919.1100000000001,40.0,103.0,1.0,101.25,0,8,2,0,0
1919.1100000000001,25.0,63.0,1.0,44731.469999999994,0,18,2,4,1
1919.1100000000001,45.0,277.0,1.0,101.25,0,36,2,0,2
1919.1100000000001,52.0,75.0,1.0,14977.99,1,26,0,2,1
1919.1100000000001,60.0,172.0,1.0,14977.99,1,10,0,1,0
0.26,41.0,73.0,1.0,14977.99,0,39,1,1,2
0.26,25.0,269.0,1.0,44731.469999999994,1,39,0,3,2
1919.1100000000001,68.0,30.999999999999996,1.0,14977.99,1,8,2,0,0
1919.1100000000001,55.0,115.0,1.0,14977.99,1,29,1,0,1
1919.1100000000001,28.0,153.0,1.0,44731.469999999994,1,9,1,3,0
1919.1100000000001,46.0,101.0,1.0,101.25,1,10,0,0,0
1919.1100000000001,32.0,43.0,1.0,14977.99,0,33,1,1,2
1919.1100000000001,45.0,279.0,1.0,29854.729999999996,0,42,1,1,2
1919.1100000000001,67.0,175.0,1.0,44731.469999999994,1,38,1,2,2
1919.1100000000001,57.0,154.0,1.0,14977.99,1,43,1,2,2
0.26,24.0,66.0,1.0,44731.469999999994,0,5,0,3,0
1919.1100000000001,51.0,275.0,1.0,14977.99,2,16,0,2,1
1919.1100000000001,75.0,57.0,1.0,29854.729999999996,1,33,1,2,2
1919.1100000000001,21.0,128.0,1.0,44731.469999999994,1,42,1,3,2
1919.1100000000001,21.0,60.00000000000001,1.0,44731.469999999994,0,42,1,3,2
0.26,59.0,142.0,1.0,14977.99,0,26,2,1,1
1919.1100000000001,63.0,139.0,1.0,44731.469999999994,1,22,2,2,1
0.26,62.0,210.0,1.0,44731.469999999994,1,5,2,2,0
1919.1100000000001,25.0,199.0,1.0,44731.469999999994,0,29,1,3,1
0.26,72.0,82.0,1.0,44731.469999999994,1,31,2,2,2
1919.1100000000001,38.0,157.0,1.0,14977.99,1,39,2,0,2
1919.1100000000001,25.0,14.0,1.0,44731.469999999994,1,35,1,3,2
1919.1100000000001,78.0,125.0,1.0,44731.469999999994,0,2,1,2,0
1919.1100000000001,68.0,287.0,1.0,44731.469999999994,1,40,2,2,2
1919.1100000000001,22.0,141.0,1.0,44731.469999999994,1,30,0,3,2
1919.1100000000001,30.0,105.0,1.0,14977.99,1,23,1,1,1
0.26,19.0,109.0,1.0,44731.469999999994,0,16,2,3,1
1919.1100000000001,57.0,44.0,1.0,29854.729999999996,1,1,0,0,0
1919.1100000000001,45.0,36.0,1.0,101.25,1,21,2,0,1
1919.1100000000001,41.0,266.0,1.0,101.25,1,41,0,0,2
0.26,22.0,73.0,1.0,44731.469999999994,0,4,1,3,0
1919.1100000000001,23.0,200.00000000000003,1.0,14977.99,1,29,1,3,1
1919.1100000000001,25.0,61.99999999999999,1.0,44731.469999999994,0,25,2,3,1
1919.1100000000001,44.0,12.0,1.0,101.25,1,37,1,0,2
1919.1100000000001,47.0,175.0,1.0,14977.99,1,6,1,0,0
1919.1100000000001,75.0,222.0,1.0,44731.469999999994,1,32,0,2,2
1919.1100000000001,19.0,12.0,1.0,44731.469999999994,1,16,0,3,1
1919.1100000000001,67.0,141.0,1.0,29854.729999999996,1,27,3,0,1
1919.1100000000001,40.0,145.0,1.0,29854.729999999996,1,25,0,0,1
0.26,45.0,272.0,1.0,44731.469999999994,1,15,1,0,1
1919.1100000000001,64.0,125.0,1.0,29854.729999999996,1,3,0,0,0
1919.1100000000001,75.0,202.0,1.0,44731.469999999994,1,25,0,2,1
1919.1100000000001,54.0,110.0,1.0,14977.99,1,33,1,1,2
1919.1100000000001,66.0,61.99999999999999,1.0,101.25,1,13,0,0,0
1919.1100000000001,39.0,126.0,1.0,14977.99,0,22,1,0,1
1919.1100000000001,60.0,287.0,1.0,44731.469999999994,1,26,2,1,1
1919.1100000000001,65.0,64.0,1.0,44731.469999999994,1,3,0,2,0
1919.1100000000001,21.0,140.0,1.0,44731.469999999994,1,20,0,3,1
1919.1100000000001,58.0,215.99999999999997,1.0,14977.99,1,6,2,2,0
0.26,64.0,56.0,1.0,101.25,0,15,1,0,1
0.26,25.0,101.0,1.0,44731.469999999994,0,3,1,3,0
1919.1100000000001,29.0,118.0,1.0,14977.99,1,10,1,1,0
0.26,32.0,84.00000000000001,1.0,29854.729999999996,1,3,0,0,0
1919.1100000000001,77.0,125.0,1.0,44731.469999999994,1,6,2,2,0
1919.1100000000001,22.0,30.0,1.0,44731.469999999994,1,41,1,3,2
0.26,20.0,141.0,1.0,44731.469999999994,1,23,0,3,1
1919.1100000000001,20.0,139.0,1.0,44731.469999999994,0,34,0,3,2
1919.1100000000001,37.0,79.0,1.0,29854.729999999996,1,16,1,1,1
1919.1100000000001,19.0,71.0,1.0,44731.469999999994,1,6,2,3,0
1919.1100000000001,18.0,137.0,1.0,44731.469999999994,0,27,2,3,1
1919.1100000000001,25.0,57.0,1.0,44731.469999999994,1,29,0,3,1
1919.1100000000001,19.0,37.99999999999999,1.0,44731.469999999994,1,36,2,3,2
1919.1100000000001,60.0,140.0,1.0,29854.729999999996,1,34,0,0,2
0.26,25.0,26.0,1.0,44731.469999999994,1,41,0,3,2
1919.1100000000001,49.0,173.0,1.0,29854.729999999996,1,35,0,1,2
1919.1100000000001,40.0,74.0,1.0,44731.469999999994,1,8,0,1,0
1919.1100000000001,37.0,278.0,1.0,14977.99,1,22,2,1,1
1919.1100000000001,34.0,173.0,1.0,44731.469999999994,1,15,2,0,1
1919.1100000000001,59.0,140.0,1.0,44731.469999999994,1,34,0,2,2
1919.1100000000001,18.0,203.0,1.0,44731.469999999994,1,3,0,3,0
1919.1100000000001,80.0,60.00000000000001,1.0,14977.99,1,37,2,2,2
1919.1100000000001,55.0,37.0,1.0,44731.469999999994,1,5,0,0,0
1919.1100000000001,61.0,157.0,1.0,44731.469999999994,1,34,2,0,2
1919.1100000000001,22.0,12.0,1.0,14977.99,0,36,0,3,2
1919.1100000000001,61.0,162.0,1.0,44731.469999999994,1,17,1,2,1
0.26,48.0,130.0,1.0,44731.469999999994,0,34,0,1,2
1919.1100000000001,58.0,56.0,1.0,44731.469999999994,1,31,1,2,2
1919.1100000000001,61.0,162.0,1.0,29854.729999999996,1,9,0,0,0
0.26,27.0,120.0,1.0,44731.469999999994,1,16,0,3,1
1919.1100000000001,53.0,63.0,1.0,44731.469999999994,1,25,0,2,1
0.26,51.0,278.0,1.0,14977.99,1,16,0,2,1
1919.1100000000001,47.0,138.0,1.0,44731.469999999994,0,29,2,1,1
1919.1100000000001,46.0,110.0,1.0,29854.729999999996,1,20,0,0,1
1919.1100000000001,46.0,154.0,1.0,44731.469999999994,0,22,0,1,1
1919.1100000000001,57.0,178.0,1.0,44731.469999999994,1,40,0,2,2
1919.1100000000001,21.0,93.0,1.0,44731.469999999994,1,41,2,3,2
1919.1100000000001,26.0,227.0,1.0,44731.469999999994,1,39,2,1,2
1919.1100000000001,65.0,173.0,1.0,14977.99,1,20,0,2,1
1919.1100000000001,22.0,44.0,1.0,44731.469999999994,0,7,1,3,0
1919.1100000000001,18.0,146.0,1.0,14977.99,1,14,2,3,0
0.26,21.0,165.0,1.0,44731.469999999994,1,43,1,3,2
1919.1100000000001,70.0,131.0,1.0,14977.99,1,3,1,2,0
1919.1100000000001,51.0,95.0,1.0,44731.469999999994,1,5,1,1,0
1919.1100000000001,63.0,195.0,1.0,14977.99,1,43,1,2,2
1919.1100000000001,67.0,50.00000000000001,1.0,44731.469999999994,1,10,2,2,0
1919.1100000000001,30.0,250.0,1.0,101.25,1,36,0,0,2
1919.1100000000001,39.0,162.0,1.0,44731.469999999994,1,25,2,0,1
0.26,32.0,106.0,1.0,14977.99,1,19,1,0,1
1919.1100000000001,48.0,129.0,1.0,29854.729999999996,0,43,2,1,2
1919.1100000000001,78.0,93.0,1.0,14977.99,1,29,0,2,1
1919.1100000000001,61.0,137.0,1.0,101.25,1,34,1,0,2
1919.1100000000001,74.0,110.0,1.0,14977.99,0,4,1,2,0
1919.1100000000001,42.0,300.0,1.0,29854.729999999996,1,4,0,0,0
1919.1100000000001,74.0,150.0,1.0,14977.99,1,9,0,2,0
0.26,78.0,155.0,1.0,44731.469999999994,1,25,2,2,1
1919.1100000000001,74.0,178.0,1.0,14977.99,0,33,2,2,2
1919.1100000000001,23.0,243.0,1.0,44731.469999999994,1,2,1,3,0
1919.1100000000001,26.0,109.0,1.0,44731.469999999994,0,0,1,3,0
0.26,61.0,157.0,1.0,44731.469999999994,1,40,0,2,2
1919.1100000000001,69.0,69.00000000000001,1.0,14977.99,1,19,2,0,1
1919.1100000000001,59.0,36.0,1.0,14977.99,1,11,2,1,0
1919.1100000000001,62.0,43.0,1.0,44731.469999999994,1,16,0,2,1
1919.1100000000001,48.0,155.0,1.0,44731.469999999994,1,23,2,1,1
1919.1100000000001,54.0,123.99999999999999,1.0,44731.469999999994,1,20,0,1,1
1919.1100000000001,40.0,173.0,1.0,101.25,1,23,2,0,1
1919.1100000000001,68.0,139.0,1.0,14977.99,1,43,2,0,2
1919.1100000000001,37.0,209.0,1.0,44731.469999999994,1,20,0,1,1
1919.1100000000001,25.0,176.0,1.0,44731.469999999994,1,32,0,3,2
1919.1100000000001,71.0,16.0,1.0,14977.99,1,9,1,2,0
1919.1100000000001,34.0,140.0,1.0,14977.99,1,0,1,1,0
1919.1100000000001,24.0,75.0,1.0,44731.469999999994,2,3,2,3,0
1919.1100000000001,20.0,15.0,1.0,44731.469999999994,1,40,0,3,2
1919.1100000000001,39.0,176.0,1.0,29854.729999999996,1,43,2,1,2
1919.1100000000001,21.0,106.0,1.0,44731.469999999994,1,40,1,3,2
1919.1100000000001,34.0,98.0,1.0,29854.729999999996,1,40,2,1,2
1919.1100000000001,22.0,42.00000000000001,1.0,44731.469999999994,1,43,0,3,2
1919.1100000000001,53.0,167.0,1.0,101.25,1,8,1,0,0
1919.1100000000001,51.0,174.0,1.0,29854.729999999996,1,29,1,0,1
1919.1100000000001,36.0,100.00000000000001,1.0,44731.469999999994,1,43,2,1,2
1919.1100000000001,58.0,44.0,1.0,44731.469999999994,1,11,1,1,0
1919.1100000000001,24.0,71.0,1.0,14977.99,0,22,1,3,1
1919.1100000000001,21.0,155.0,1.0,44731.469999999994,1,34,1,3,2
1919.1100000000001,43.0,137.0,1.0,101.25,1,16,1,0,1
1919.1100000000001,69.0,99.0,1.0,14977.99,1,18,1,2,1
1919.1100000000001,36.0,109.0,1.0,29854.729999999996,1,4,1,0,0
1919.1100000000001,50.0,50.00000000000001,1.0,29854.729999999996,1,13,0,1,0
1919.1100000000001,66.0,120.0,1.0,29854.729999999996,0,34,2,0,2
0.26,54.0,55.0,1.0,101.25,0,1,0,0,0
1919.1100000000001,69.0,69.00000000000001,1.0,101.25,1,8,0,0,0
0.26,21.0,30.999999999999996,1.0,44731.469999999994,1,23,0,3,1
0.26,60.0,139.0,1.0,14977.99,1,8,0,1,0
1919.1100000000001,68.0,15.0,1.0,29854.729999999996,1,2,1,0,0
1919.1100000000001,79.0,199.0,1.0,14977.99,1,21,0,2,1
0.26,65.0,207.0,1.0,14977.99,1,7,2,2,0
1919.1100000000001,51.0,179.0,1.0,101.25,1,36,1,0,2
0.26,52.0,183.0,1.0,14977.99,1,10,1,2,0
1919.1100000000001,46.0,91.0,1.0,44731.469999999994,1,24,0,0,1
1919.1100000000001,50.0,37.0,1.0,44731.469999999994,1,41,1,1,2
1919.1100000000001,43.0,98.0,1.0,44731.469999999994,1,23,1,1,1
1919.1100000000001,40.0,136.0,1.0,101.25,1,22,0,0,1
1919.1100000000001,56.0,101.0,1.0,44731.469999999994,1,15,0,2,1
1919.1100000000001,61.0,196.0,1.0,101.25,0,9,2,0,0
1919.1100000000001,41.0,204.0,1.0,101.25,1,19,2,0,1
1919.1100000000001,46.0,32.0,1.0,29854.729999999996,1,37,0,0,2
1919.1100000000001,48.0,147.0,1.0,14977.99,1,4,1,1,0
0.26,22.0,96.0,1.0,44731.469999999994,0,29,0,3,1
1919.1100000000001,19.0,101.0,1.0,44731.469999999994,1,20,2,3,1
1919.1100000000001,18.0,299.0,1.0,44731.469999999994,1,28,0,3,1
1919.1100000000001,34.0,13.0,1.0,44731.469999999994,1,7,0,1,0
1919.1100000000001,50.0,287.0,1.0,14977.99,0,15,2,1,1
1919.1100000000001,25.0,222.0,1.0,44731.469999999994,1,15,0,3,1
1919.1100000000001,32.0,33.0,1.0,14977.99,1,3,0,1,0
1919.1100000000001,70.0,136.0,1.0,14977.99,1,28,0,2,1
0.26,68.0,179.0,1.0,44731.469999999994,1,32,0,2,2
1919.1100000000001,46.0,61.00000000000001,1.0,29854.729999999996,1,18,0,0,1
1919.1100000000001,50.0,163.0,1.0,14977.99,1,1,0,0,0
1919.1100000000001,53.0,71.0,1.0,44731.469999999994,0,32,0,2,2
1919.1100000000001,68.0,237.0,1.0,14977.99,1,22,0,2,1
1919.1100000000001,34.0,18.999999999999996,1.0,14977.99,1,11,2,1,0
0.26,60.0,95.0,1.0,29854.729999999996,1,2,0,0,0
1919.1100000000001,26.0,218.0,1.0,44731.469999999994,1,19,1,3,1
1919.1100000000001,33.0,133.0,1.0,14977.99,1,40,1,0,2
1919.1100000000001,57.0,22.0,1.0,44731.469999999994,0,32,2,2,2
1919.1100000000001,36.0,101.0,1.0,29854.729999999996,1,5,1,1,0
1919.1100000000001,52.0,138.0,1.0,14977.99,1,5,2,1,0
1919.1100000000001,55.0,37.0,1.0,14977.99,1,7,1,2,0
0.26,78.0,26.999999999999996,1.0,14977.99,1,6,1,2,0
1919.1100000000001,52.0,30.999999999999996,1.0,44731.469999999994,1,2,0,1,0
1919.1100000000001,67.0,28.0,1.0,101.25,1,20,2,0,1
0.26,63.0,155.0,1.0,44731.469999999994,1,38,0,0,2
1919.1100000000001,54.0,123.0,1.0,44731.469999999994,1,36,2,0,2
1919.1100000000001,54.0,118.0,1.0,29854.729999999996,0,32,2,0,2
1919.1100000000001,62.0,166.0,1.0,44731.469999999994,1,13,0,2,0
1919.1100000000001,57.0,30.0,1.0,101.25,1,6,1,0,0
1919.1100000000001,40.0,30.0,1.0,101.25,1,13,0,0,0
1919.1100000000001,69.0,71.0,1.0,14977.99,0,41,2,2,2
1919.1100000000001,44.0,73.0,1.0,14977.99,1,10,1,0,0
0.26,62.0,97.0,1.0,14977.99,1,2,1,0,0
0.26,28.0,197.0,1.0,44731.469999999994,1,24,2,3,1
1919.1100000000001,59.0,103.0,1.0,14977.99,0,24,1,1,1
0.26,56.0,26.999999999999996,1.0,101.25,1,13,0,0,0
1919.1100000000001,21.0,135.0,1.0,44731.469999999994,0,1,2,3,0
1919.1100000000001,21.0,146.0,1.0,44731.469999999994,1,1,2,3,0
1919.1100000000001,49.0,146.0,1.0,44731.469999999994,0,18,1,1,1
0.26,19.0,183.99999999999997,1.0,44731.469999999994,1,42,0,3,2
1919.1100000000001,25.0,177.0,1.0,44731.469999999994,1,43,2,3,2
0.26,49.0,119.0,1.0,14977.99,0,36,2,1,2
1919.1100000000001,24.0,70.0,1.0,44731.469999999994,1,16,1,3,1
1919.1100000000001,78.0,121.0,1.0,14977.99,1,15,0,2,1
1919.1100000000001,73.0,37.0,1.0,44731.469999999994,0,30,2,2,2
1919.1100000000001,58.0,12.0,1.0,29854.729999999996,1,13,0,2,0
1919.1100000000001,71.0,61.00000000000001,1.0,14977.99,1,15,2,2,1
1919.1100000000001,48.0,24.0,1.0,14977.99,1,16,0,1,1
1919.1100000000001,20.0,240.0,1.0,44731.469999999994,1,26,0,3,1
0.26,67.0,77.0,1.0,29854.729999999996,1,33,1,0,2
1919.1100000000001,21.0,291.0,1.0,44731.469999999994,1,7,1,3,0
1919.1100000000001,70.0,89.0,1.0,44731.469999999994,1,11,2,0,0
1919.1100000000001,27.0,50.00000000000001,1.0,44731.469999999994,1,20,2,1,1
0.26,29.0,37.0,1.0,44731.469999999994,1,37,0,1,2
1919.1100000000001,48.0,136.0,1.0,14977.99,1,14,0,1,0
1919.1100000000001,21.0,131.0,1.0,44731.469999999994,1,6,2,3,0
1919.1100000000001,67.0,151.0,1.0,14977.99,1,22,2,2,1
1919.1100000000001,64.0,159.0,1.0,44731.469999999994,1,27,1,0,1
1919.1100000000001,51.0,109.0,1.0,101.25,0,19,2,0,1
1919.1100000000001,19.0,297.0,1.0,44731.469999999994,1,17,2,3,1
1919.1100000000001,26.0,120.0,1.0,14977.99,1,19,1,1,1
1919.1100000000001,60.0,147.0,1.0,44731.469999999994,1,17,0,0,1
1919.1100000000001,79.0,228.0,1.0,14977.99,1,17,2,2,1
1919.1100000000001,52.0,130.0,1.0,14977.99,1,19,0,1,1
1919.1100000000001,21.0,69.00000000000001,1.0,44731.469999999994,1,9,2,3,0
1919.1100000000001,25.0,178.0,1.0,44731.469999999994,1,32,2,3,2
1919.1100000000001,21.0,148.0,1.0,44731.469999999994,1,39,2,3,2
1919.1100000000001,58.0,107.0,1.0,44731.469999999994,1,26,1,1,1
1919.1100000000001,51.0,172.0,1.0,101.25,1,32,0,0,2
1919.1100000000001,27.0,10.0,1.0,44731.469999999994,0,38,1,1,2
1919.1100000000001,52.0,74.0,1.0,14977.99,1,5,0,1,0
1919.1100000000001,27.0,135.0,1.0,14977.99,0,40,2,1,2
0.26,27.0,36.0,1.0,29854.729999999996,1,36,2,1,2
1919.1100000000001,26.0,80.0,1.0,44731.469999999994,1,5,0,3,0
1919.1100000000001,60.0,239.0,1.0,29854.729999999996,1,13,0,0,0
0.26,52.0,119.0,1.0,14977.99,1,42,2,2,2
1919.1100000000001,77.0,163.0,1.0,14977.99,0,2,2,2,0
0.26,48.0,115.0,1.0,44731.469999999994,1,23,2,1,1
1919.1100000000001,55.0,72.0,1.0,44731.469999999994,1,33,1,2,2
1919.1100000000001,64.0,167.0,1.0,14977.99,1,33,0,2,2
